id,dt,accel_x,accel_y,accel_z,accel_angle_x,accel_angle_y,accel_angle_z,angle_x,angle_y,angle_z
280,0.027999999,7.96,-1.84,-3.11,-11.99,-40.98,0.0,-9.42,-40.52,-8.9
281,0.027999999,8.01,-1.86,-3.11,-12.06,-41.15,0.0,-9.4,-40.12,-8.92
282,0.027999999,7.97,-1.85,-2.97,-11.89,-40.55,0.0,-9.35,-39.6,-9.02
283,0.028999997,7.93,-1.87,-3.0,-12.05,-40.43,0.0,-9.24,-38.92,-9.17
284,0.027,7.87,-1.76,-2.72,-11.33,-39.36,0.0,-9.0,-37.99,-9.34
285,0.027999999,7.61,-1.63,-2.64,-10.73,-38.15,0.0,-8.73,-37.08,-9.43
286,0.028999997,7.7,-1.67,-2.59,-10.86,-38.33,0.0,-8.49,-36.21,-9.44
287,0.027,7.42,-1.57,-2.26,-10.26,-36.21,0.0,-8.45,-35.38,-9.66
288,0.028999997,7.29,-1.5,-2.33,-10.03,-35.9,0.0,-8.54,-34.71,-9.79
289,0.027999999,7.32,-1.55,-2.19,-10.15,-35.61,0.0,-8.65,-34.15,-10.13
290,0.027999999,7.14,-1.57,-2.22,-10.36,-34.9,0.0,-8.72,-33.55,-10.34
291,0.028999997,7.22,-1.58,-2.17,-10.35,-35.06,0.0,-8.78,-32.76,-10.76
292,0.028999997,6.78,-1.25,-2.02,-8.73,-32.86,0.0,-8.9,-31.71,-11.45
293,0.027999999,6.26,-1.48,-1.95,-10.14,-30.16,0.0,-9.04,-30.71,-11.33
294,0.028999997,6.86,-1.51,-1.79,-9.88,-32.44,0.0,-8.9,-30.18,-11.44
295,0.027999999,6.73,-1.41,-1.81,-9.45,-32.0,0.0,-8.83,-29.71,-11.78
296,0.027999999,6.69,-1.31,-1.91,-8.99,-32.16,0.0,-8.77,-29.32,-12.1
297,0.028999997,6.5,-1.43,-1.64,-9.51,-30.53,0.0,-8.68,-28.71,-12.41
298,0.027999999,6.4,-1.11,-1.61,-7.89,-30.11,0.0,-8.62,-28.36,-12.52
299,0.027999999,6.28,-1.22,-1.57,-8.48,-29.38,0.0,-8.63,-27.8,-12.74
300,0.028999997,6.28,-1.28,-1.37,-8.65,-28.89,0.0,-8.48,-27.42,-12.73
301,0.027999999,6.27,-1.18,-1.4,-8.13,-28.95,0.0,-8.38,-27.38,-12.68
302,0.027999999,6.33,-1.06,-1.56,-7.6,-29.65,0.0,-8.3,-27.14,-12.77
303,0.028999997,6.1,-1.16,-1.45,-8.14,-28.28,0.0,-8.37,-26.93,-12.77
304,0.027,6.08,-1.19,-1.35,-8.25,-27.95,0.0,-8.37,-26.67,-12.91
305,0.028999997,6.05,-1.22,-1.2,-8.31,-27.41,0.0,-8.34,-26.39,-13.17
306,0.028999997,6.03,-1.09,-1.2,-7.66,-27.4,0.0,-8.21,-26.04,-13.33
307,0.027,5.93,-1.29,-1.07,-8.62,-26.54,0.0,-8.08,-25.42,-13.37
308,0.028999997,6.0,-1.06,-1.17,-7.49,-27.18,0.0,-7.86,-24.65,-13.28
309,0.028999997,5.72,-1.06,-0.94,-7.43,-25.38,0.0,-7.53,-23.72,-13.25
310,0.027,5.41,-1.02,-1.02,-7.37,-24.08,0.0,-7.27,-22.67,-13.37
311,0.028999997,5.32,-1.03,-0.82,-7.3,-23.22,0.0,-6.97,-21.68,-13.5
312,0.028999997,5.21,-1.01,-0.77,-7.2,-22.62,0.0,-6.79,-20.8,-13.69
313,0.027,5.1,-0.88,-0.7,-6.54,-21.99,0.0,-6.51,-19.85,-13.91
314,0.028999997,4.87,-0.81,-0.62,-6.19,-20.72,0.0,-6.24,-18.87,-14.03
315,0.028999997,4.82,-0.79,-0.63,-6.09,-20.5,0.0,-6.09,-17.85,-14.21
316,0.027,4.55,-0.8,-0.35,-6.02,-18.71,0.0,-5.99,-16.88,-14.45
317,0.028999997,4.4,-0.72,-0.5,-5.71,-18.22,0.0,-5.95,-16.13,-14.44
318,0.028999997,4.34,-0.7,-0.36,-5.58,-17.69,0.0,-5.87,-15.41,-14.54
319,0.027,4.04,-0.61,-0.49,-5.21,-16.39,0.0,-5.83,-14.85,-14.52
320,0.028999997,4.0,-0.68,-0.41,-5.54,-16.06,0.0,-5.86,-14.38,-14.5
321,0.028999997,3.97,-0.68,-0.4,-5.55,-15.91,0.0,-5.87,-13.94,-14.72
322,0.027,3.93,-0.69,-0.35,-5.55,-15.65,0.0,-5.86,-13.41,-14.87
323,0.028999997,3.79,-0.61,-0.25,-5.11,-14.82,0.0,-5.78,-12.72,-14.89
324,0.028999997,3.41,-0.71,-0.2,-5.68,-12.8,0.0,-5.76,-11.71,-14.93
325,0.027999999,3.46,-0.73,-0.02,-5.67,-12.85,0.0,-5.66,-11.21,-14.98
326,0.027999999,3.43,-0.55,-0.28,-4.85,-13.02,0.0,-5.56,-10.85,-15.14
327,0.028999997,3.3,-0.6,-0.23,-5.12,-12.32,0.0,-5.49,-10.43,-15.1
328,0.027999999,3.25,-0.61,-0.13,-5.14,-11.92,0.0,-5.38,-10.03,-15.13
329,0.027999999,3.19,-0.52,-0.15,-4.69,-11.68,0.0,-5.29,-9.68,-15.15
330,0.028999997,3.13,-0.55,-0.11,-4.82,-11.33,0.0,-5.13,-9.11,-15.21
331,0.027,2.93,-0.58,-0.05,-4.98,-10.2,0.0,-5.03,-8.46,-15.36
332,0.027999999,2.91,-0.36,-0.02,-3.82,-10.1,0.0,-4.87,-7.72,-15.4
333,0.028999997,2.66,-0.52,-0.03,-4.67,-8.81,0.0,-4.72,-6.84,-15.44
334,0.027,2.48,-0.45,-0.1,-4.34,-7.94,0.0,-4.54,-6.13,-15.44
335,0.027999999,2.49,-0.48,0.0,-4.44,-7.93,0.0,-4.34,-5.57,-15.51
336,0.027999999,2.2,-0.38,0.05,-3.93,-6.39,0.0,-4.12,-4.83,-15.5
337,0.027,2.14,-0.32,0.15,-3.58,-6.03,0.0,-3.88,-3.89,-15.59
338,0.027999999,1.92,-0.35,0.14,-3.77,-4.93,0.0,-3.65,-3.06,-15.62
339,0.027999999,1.82,-0.33,-0.01,-3.7,-4.47,0.0,-3.37,-2.28,-15.61
340,0.027,1.65,-0.24,-0.02,-3.22,-3.56,0.0,-3.1,-1.42,-15.61
341,0.027999999,1.5,-0.24,0.14,-3.2,-2.75,0.0,-2.82,-0.67,-15.71
342,0.027,1.27,-0.01,0.0,-2.02,-1.56,0.0,-2.51,0.01,-15.88
343,0.027,1.17,-0.12,-0.03,-2.6,-1.04,0.0,-2.29,0.75,-15.96
344,0.027,1.2,-0.05,0.14,-2.18,-1.18,0.0,-2.04,1.44,-16.01
345,0.027,0.96,-0.01,0.25,-1.99,0.09,0.0,-1.76,2.17,-16.07
346,0.027,0.73,0.08,0.08,-1.55,1.25,0.0,-1.44,2.99,-16.22
347,0.027,0.71,0.07,0.08,-1.58,1.4,0.0,-1.23,3.69,-16.35
348,0.025,0.66,0.16,0.11,-1.11,1.64,0.0,-1.1,4.08,-16.35
349,0.027,0.52,0.24,0.1,-0.69,2.36,0.0,-0.95,4.41,-16.32
350,0.027,0.49,0.13,0.2,-1.25,2.48,0.0,-0.86,4.78,-16.32
351,0.025,0.37,0.29,-0.02,-0.43,3.17,0.0,-0.77,5.07,-16.33
352,0.027,0.3,0.21,0.11,-0.85,3.54,0.0,-0.84,5.4,-16.19
353,0.025999999,0.19,0.13,0.01,-1.28,4.11,0.0,-0.89,5.68,-16.12
354,0.025999999,0.1,0.14,0.14,-1.23,4.57,0.0,-1.06,5.9,-16.18
355,0.027,0.18,0.2,-0.16,-0.91,4.24,0.0,-1.37,6.08,-16.27
356,0.025,-0.01,0.23,-0.04,-0.74,5.2,0.0,-1.68,6.2,-16.2
357,0.027999999,-0.01,0.1,-0.06,-1.43,5.19,0.0,-1.99,6.27,-16.13
358,0.027,-0.15,0.1,-0.0,-1.43,5.93,0.0,-2.32,6.35,-16.06
359,0.025999999,-0.06,-0.05,0.24,-2.19,5.3,0.0,-2.61,6.38,-16.07
360,0.027,0.1,-0.3,0.11,-3.49,4.55,0.0,-3.02,6.41,-16.09
361,0.025999999,-0.02,-0.12,-0.01,-2.6,5.23,0.0,-3.12,6.62,-16.21
362,0.027,-0.11,-0.27,0.09,-3.32,5.62,0.0,-3.12,7.06,-16.35
363,0.027999999,-0.08,-0.2,0.16,-2.98,5.47,0.0,-3.0,7.59,-16.47
364,0.025999999,-0.13,-0.15,0.13,-2.73,5.74,0.0,-2.87,7.98,-16.54
365,0.027,-0.35,-0.14,0.02,-2.66,6.95,0.0,-2.83,8.46,-16.55
366,0.027,-0.41,-0.13,-0.05,-2.65,7.27,0.0,-2.73,8.99,-16.47
367,0.025999999,-0.46,-0.26,0.03,-3.32,7.5,0.0,-2.58,9.48,-16.5
368,0.027999999,-0.52,-0.18,-0.06,-2.93,7.89,0.0,-2.51,9.92,-16.61
369,0.025999999,-0.75,-0.16,-0.12,-2.78,9.13,0.0,-2.53,10.26,-16.73
370,0.027999999,-0.7,-0.12,-0.28,-2.62,8.98,0.0,-2.66,10.49,-16.86
371,0.027,-0.7,-0.16,-0.13,-2.8,8.85,0.0,-2.87,10.75,-16.95
372,0.027,-0.86,-0.24,-0.22,-3.26,9.79,0.0,-3.07,11.09,-17.04
373,0.027999999,-0.94,-0.46,-0.06,-4.37,10.04,0.0,-3.3,11.43,-17.12
374,0.027,-1.1,-0.14,-0.42,-2.78,11.22,0.0,-3.35,11.89,-17.19
375,0.027,-1.12,-0.12,-0.33,-2.64,11.23,0.0,-3.47,12.5,-17.26
376,0.027999999,-1.25,-0.21,-0.42,-3.13,12.04,0.0,-3.6,13.04,-17.47
377,0.027999999,-1.22,-0.47,-0.23,-4.43,11.61,0.0,-3.91,13.46,-17.67
378,0.027,-1.36,-0.49,-0.18,-4.52,12.28,0.0,-4.13,13.73,-17.73
379,0.027999999,-1.53,-0.47,-0.21,-4.39,13.22,0.0,-4.33,14.12,-17.74
380,0.027999999,-1.41,-0.52,-0.3,-4.71,12.67,0.0,-4.47,14.41,-17.89
381,0.027,-1.58,-0.45,-0.34,-4.35,13.6,0.0,-4.55,14.83,-17.87
382,0.027999999,-1.7,-0.52,-0.4,-4.73,14.31,0.0,-4.66,15.36,-17.86
383,0.027,-1.74,-0.47,-0.29,-4.4,14.39,0.0,-4.69,15.89,-17.89
384,0.028999997,-1.85,-0.38,-0.38,-3.96,15.05,0.0,-4.78,16.42,-17.84
385,0.027999999,-1.78,-0.6,-0.36,-5.1,14.62,0.0,-4.86,16.84,-17.96
386,0.027,-2.05,-0.64,-0.39,-5.3,16.05,0.0,-4.92,17.13,-18.04
387,0.027999999,-2.02,-0.61,-0.6,-5.24,16.2,0.0,-5.01,17.43,-18.09
388,0.027999999,-2.01,-0.51,-0.56,-4.69,16.12,0.0,-5.06,17.79,-17.97
389,0.027,-2.24,-0.65,-0.55,-5.4,17.22,0.0,-5.14,18.16,-17.95
390,0.028999997,-2.23,-0.58,-0.72,-5.11,17.49,0.0,-5.16,18.64,-18.03
391,0.027999999,-2.3,-0.35,-0.81,-3.9,18.01,0.0,-5.09,19.24,-18.1
392,0.027,-2.34,-0.6,-0.67,-5.17,17.95,0.0,-5.18,19.77,-18.08
393,0.027999999,-2.5,-0.69,-0.82,-5.7,19.01,0.0,-5.21,20.34,-18.18
394,0.027999999,-2.59,-0.74,-0.77,-5.95,19.37,0.0,-5.15,20.99,-18.34
395,0.027,-2.69,-1.02,-0.67,-7.32,19.62,0.0,-5.1,21.54,-18.69
396,0.028999997,-2.78,-0.69,-0.89,-5.71,20.52,0.0,-5.21,22.24,-18.71
397,0.027999999,-2.93,-0.67,-0.76,-5.5,21.06,0.0,-5.31,22.99,-18.83
398,0.027,-3.01,-0.71,-0.81,-5.73,21.52,0.0,-5.44,23.51,-18.93
399,0.027999999,-3.19,-0.75,-1.02,-5.98,22.83,0.0,-5.62,24.07,-18.94
400,0.027999999,-3.32,-0.72,-1.01,-5.8,23.43,0.0,-5.7,24.6,-19.0
401,0.027999999,-3.39,-0.63,-1.16,-5.4,24.11,0.0,-5.7,25.09,-19.01
402,0.027999999,-3.41,-0.76,-1.26,-6.11,24.42,0.0,-5.74,25.56,-19.04
403,0.027999999,-3.5,-0.71,-1.24,-5.81,24.81,0.0,-5.86,25.99,-19.09
404,0.027,-3.61,-0.72,-1.47,-5.97,25.89,0.0,-5.97,26.53,-19.1
405,0.027999999,-3.79,-0.99,-1.19,-7.19,26.02,0.0,-5.98,26.96,-19.31
406,0.027,-3.7,-0.9,-1.2,-6.78,25.67,0.0,-6.12,27.34,-19.32
407,0.028999997,-3.72,-0.8,-1.48,-6.36,26.41,0.0,-6.04,27.76,-19.45
408,0.027999999,-3.76,-0.87,-1.46,-6.76,26.56,0.0,-6.13,28.08,-19.52
409,0.027,-3.84,-0.85,-1.41,-6.6,26.85,0.0,-6.09,28.4,-19.61
410,0.027999999,-3.91,-0.74,-1.58,-6.05,27.6,0.0,-6.03,28.81,-19.82
411,0.027999999,-4.0,-0.87,-1.5,-6.7,27.82,0.0,-6.13,29.04,-19.89
412,0.027,-4.01,-0.86,-1.69,-6.72,28.32,0.0,-6.25,29.4,-20.0
413,0.028999997,-4.1,-1.14,-1.57,-8.13,28.37,0.0,-6.47,29.7,-20.22
414,0.027999999,-4.05,-0.8,-1.84,-6.46,28.92,0.0,-6.47,30.04,-20.37
415,0.027,-4.06,-1.04,-1.62,-7.66,28.31,0.0,-6.57,30.36,-20.48
416,0.027999999,-4.17,-1.21,-1.51,-8.46,28.49,0.0,-6.7,30.69,-20.52
417,0.027999999,-4.4,-0.84,-1.84,-6.57,30.59,0.0,-6.6,31.09,-20.62
418,0.027,-4.31,-0.91,-1.83,-7.0,30.11,0.0,-6.65,31.31,-20.59
419,0.028999997,-4.36,-1.03,-1.81,-7.6,30.26,0.0,-6.91,31.61,-20.57
420,0.027999999,-4.49,-0.92,-2.09,-7.12,31.67,0.0,-7.13,32.01,-20.58
421,0.027,-4.51,-1.07,-1.93,-7.86,31.24,0.0,-7.25,32.29,-20.65
422,0.027999999,-4.57,-1.04,-2.08,-7.75,31.93,0.0,-7.29,32.62,-20.71
423,0.027999999,-4.54,-1.18,-2.02,-8.49,31.57,0.0,-7.3,33.0,-20.77
424,0.027,-4.59,-1.1,-2.06,-8.06,31.97,0.0,-7.27,33.31,-20.83
425,0.028999997,-4.71,-1.05,-2.4,-7.94,33.53,0.0,-7.32,33.76,-20.84
426,0.027999999,-4.74,-1.08,-2.11,-7.92,32.83,0.0,-7.49,34.16,-20.83
427,0.027,-4.84,-1.23,-2.22,-8.75,33.52,0.0,-7.66,34.52,-20.86
428,0.027999999,-4.88,-1.16,-2.34,-8.43,34.09,0.0,-7.74,34.89,-20.86
429,0.027,-4.86,-1.12,-2.28,-8.19,33.82,0.0,-7.81,35.22,-20.78
430,0.027999999,-4.85,-1.09,-2.3,-8.04,33.89,0.0,-7.79,35.49,-20.78
431,0.028999997,-5.01,-1.18,-2.37,-8.5,34.76,0.0,-7.86,35.85,-20.77
432,0.027,-5.05,-1.22,-2.32,-8.68,34.77,0.0,-7.92,36.12,-20.74
433,0.027999999,-5.04,-1.1,-2.43,-8.09,35.13,0.0,-7.84,36.3,-20.71
434,0.027999999,-5.1,-1.1,-2.6,-8.19,35.92,0.0,-7.53,36.49,-20.65
435,0.027,-5.12,-1.08,-2.48,-7.97,35.64,0.0,-7.06,36.65,-20.63
436,0.027999999,-5.18,-0.96,-2.51,-7.34,36.04,0.0,-6.72,36.88,-20.64
437,0.028999997,-5.16,-1.01,-2.55,-7.64,36.09,0.0,-6.89,37.1,-20.59
438,0.027,-5.1,-0.92,-2.62,-7.18,36.08,0.0,-7.15,37.3,-20.52
439,0.027999999,-5.17,-0.88,-2.75,-7.03,36.81,0.0,-7.51,37.52,-20.43
440,0.027999999,-5.37,-1.1,-2.65,-8.08,37.31,0.0,-7.78,37.66,-20.39
441,0.027,-5.31,-1.07,-2.7,-7.95,37.2,0.0,-7.84,37.81,-20.42
442,0.027999999,-5.34,-1.07,-2.75,-7.99,37.5,0.0,-7.99,37.91,-20.43
443,0.028999997,-5.36,-1.09,-2.78,-8.11,37.7,0.0,-8.02,37.99,-20.53
444,0.027,-5.31,-1.09,-2.65,-8.05,37.04,0.0,-7.92,38.14,-20.58
445,0.027999999,-5.45,-1.02,-2.79,-7.72,38.15,0.0,-8.24,38.32,-20.52
446,0.027999999,-5.41,-1.17,-2.61,-8.44,37.28,0.0,-8.2,38.51,-20.54
447,0.027,-5.37,-1.14,-2.58,-8.25,37.03,0.0,-8.32,38.75,-20.43
448,0.027999999,-5.47,-1.11,-2.9,-8.23,38.54,0.0,-8.43,39.09,-20.37
449,0.028999997,-5.47,-1.08,-2.87,-8.09,38.47,0.0,-8.57,39.26,-20.28
450,0.027,-5.54,-1.16,-2.93,-8.51,38.89,0.0,-8.52,39.51,-20.22
451,0.027999999,-5.56,-1.12,-2.97,-8.28,39.19,0.0,-8.56,39.77,-20.19
452,0.027,-5.61,-1.14,-3.12,-8.46,39.91,0.0,-8.59,40.05,-20.17
453,0.027999999,-5.56,-1.07,-3.12,-8.1,39.72,0.0,-8.43,40.3,-20.17
454,0.027999999,-5.61,-1.16,-3.12,-8.6,39.88,0.0,-8.36,40.53,-20.22
455,0.027999999,-5.73,-1.08,-3.19,-8.15,40.67,0.0,-8.34,40.77,-20.25
456,0.027999999,-5.73,-1.13,-3.16,-8.36,40.55,0.0,-8.36,41.07,-20.3
457,0.027999999,-5.79,-1.13,-3.23,-8.4,41.05,0.0,-8.13,41.45,-20.39
458,0.027,-5.77,-1.06,-3.14,-7.94,40.69,0.0,-7.9,41.79,-20.49
459,0.027999999,-5.8,-1.13,-3.33,-8.45,41.44,0.0,-7.66,42.19,-20.66
460,0.027999999,-5.97,-1.13,-3.38,-8.41,42.34,0.0,-7.34,42.7,-20.78
461,0.027999999,-5.92,-0.96,-3.43,-7.48,42.47,0.0,-6.89,43.25,-20.95
462,0.027999999,-5.98,-1.0,-3.28,-7.6,42.11,0.0,-6.58,43.61,-21.07
463,0.027999999,-5.99,-1.0,-3.38,-7.63,42.54,0.0,-6.21,44.06,-21.23
464,0.027,-6.14,-0.94,-3.54,-7.34,43.77,0.0,-6.06,44.41,-21.33
465,0.027999999,-6.07,-0.98,-3.56,-7.61,43.53,0.0,-5.97,44.74,-21.5
466,0.027999999,-6.14,-1.07,-3.77,-8.15,44.57,0.0,-5.9,45.07,-21.69
467,0.027999999,-6.19,-0.93,-3.62,-7.29,44.27,0.0,-5.94,45.42,-21.81
468,0.027999999,-6.31,-0.89,-3.79,-7.1,45.42,0.0,-5.95,45.79,-21.84
469,0.027999999,-6.26,-0.97,-3.82,-7.61,45.27,0.0,-6.06,46.04,-22.09
470,0.027,-6.24,-0.94,-3.75,-7.39,44.97,0.0,-6.36,46.25,-22.23
471,0.027999999,-6.32,-0.95,-4.18,-7.63,46.99,0.0,-6.54,46.55,-22.26
472,0.027,-6.38,-1.13,-4.0,-8.49,46.35,0.0,-6.6,46.98,-22.33
473,0.028999997,-6.38,-1.09,-4.0,-8.29,46.4,0.0,-6.72,47.3,-22.37
474,0.027999999,-6.43,-1.09,-4.16,-8.32,47.21,0.0,-6.59,47.87,-22.46
475,0.027,-6.54,-1.09,-4.17,-8.27,47.7,0.0,-6.62,48.39,-22.48
476,0.027999999,-6.56,-1.15,-4.43,-8.74,48.77,0.0,-6.41,48.93,-22.51
477,0.027999999,-6.63,-0.99,-4.33,-7.76,48.78,0.0,-6.1,49.35,-22.58
478,0.027,-6.6,-1.04,-4.3,-8.04,48.52,0.0,-5.9,49.83,-22.63
479,0.028999997,-6.67,-1.02,-4.6,-8.01,50.03,0.0,-5.67,50.34,-22.75
480,0.027999999,-6.7,-1.01,-4.33,-7.81,49.04,0.0,-5.66,50.6,-22.83
481,0.027,-6.66,-1.01,-4.36,-7.85,48.98,0.0,-5.73,50.83,-22.85
482,0.027999999,-6.86,-1.03,-4.69,-8.02,51.11,0.0,-5.9,51.11,-22.9
483,0.027999999,-6.79,-1.15,-4.37,-8.54,49.41,0.0,-6.09,51.33,-23.05
484,0.027,-6.83,-1.03,-4.42,-7.91,49.85,0.0,-6.2,51.56,-23.13
485,0.028999997,-6.88,-1.0,-4.66,-7.84,51.08,0.0,-6.27,51.88,-23.22
486,0.027999999,-6.9,-1.11,-4.67,-8.4,51.07,0.0,-6.25,52.22,-23.34
487,0.027,-7.0,-1.05,-4.84,-8.13,52.24,0.0,-6.11,52.71,-23.47
488,0.027999999,-7.05,-1.1,-5.07,-8.45,53.35,0.0,-6.05,53.17,-23.56
489,0.027999999,-7.02,-1.14,-4.56,-8.47,51.03,0.0,-5.99,53.51,-23.62
490,0.027,-7.15,-1.05,-5.04,-8.1,53.66,0.0,-5.88,53.89,-23.68
491,0.028999997,-7.13,-0.97,-4.67,-7.49,52.04,0.0,-5.6,54.42,-23.86
492,0.027999999,-7.15,-0.99,-5.17,-7.81,54.28,0.0,-5.57,54.79,-24.0
493,0.027,-7.27,-1.02,-5.3,-7.99,55.25,0.0,-5.42,55.2,-24.16
494,0.027999999,-7.21,-1.04,-5.16,-8.06,54.37,0.0,-5.26,55.62,-24.27
495,0.027,-7.26,-1.05,-5.01,-8.03,53.84,0.0,-5.68,55.93,-24.29
496,0.027999999,-7.24,-1.08,-5.32,-8.36,55.16,0.0,-6.01,56.16,-24.28
497,0.028999997,-7.25,-1.15,-5.3,-8.75,55.0,0.0,-6.42,56.42,-24.17
498,0.027,-7.28,-1.15,-5.47,-8.81,55.89,0.0,-6.63,56.66,-24.13
499,0.027999999,-7.22,-1.0,-5.5,-8.0,56.04,0.0,-6.92,56.81,-24.01
500,0.027999999,-7.36,-1.09,-5.57,-8.41,56.65,0.0,-7.17,57.15,-23.85
501,0.027,-7.3,-1.22,-5.64,-9.23,56.63,0.0,-7.27,57.61,-23.83
502,0.027999999,-7.44,-1.18,-5.77,-8.95,57.75,0.0,-7.44,58.08,-23.87
503,0.028999997,-7.58,-1.09,-6.05,-8.46,59.62,0.0,-7.26,58.94,-23.98
504,0.027,-7.38,-1.07,-5.86,-8.4,58.13,0.0,-6.98,59.58,-24.08
505,0.027999999,-7.47,-1.19,-5.94,-9.1,58.61,0.0,-6.78,60.28,-24.26
506,0.027999999,-7.58,-1.19,-6.43,-9.23,61.25,0.0,-6.36,61.08,-24.44
507,0.027,-7.5,-0.9,-6.06,-7.46,59.64,0.0,-6.09,61.46,-24.52
508,0.027999999,-7.67,-1.09,-6.03,-8.42,59.74,0.0,-6.35,61.76,-24.52
509,0.027999999,-7.71,-1.12,-6.45,-8.69,61.84,0.0,-6.94,61.89,-24.48
510,0.027999999,-7.62,-1.12,-6.42,-8.75,61.47,0.0,-7.69,61.99,-24.26
511,0.027999999,-7.71,-1.05,-6.47,-8.3,62.05,0.0,-8.2,62.46,-24.02
512,0.027999999,-7.77,-1.12,-6.5,-8.71,62.25,0.0,-8.42,62.8,-23.92
513,0.027,-7.79,-1.03,-6.58,-8.2,62.83,0.0,-8.32,63.14,-23.85
514,0.027999999,-7.82,-1.11,-6.63,-8.64,63.02,0.0,-8.17,63.54,-23.87
515,0.027999999,-7.82,-1.09,-6.68,-8.57,63.3,0.0,-8.14,63.81,-23.84
516,0.027999999,-7.87,-1.12,-6.96,-8.76,64.78,0.0,-8.28,64.26,-23.84
517,0.027999999,-7.99,-1.42,-7.11,-10.45,65.16,0.0,-8.57,64.91,-23.84
518,0.027,-7.86,-1.07,-7.06,-8.55,65.34,0.0,-8.7,65.32,-23.8
519,0.027999999,-7.92,-1.08,-7.01,-8.53,65.2,0.0,-8.76,65.81,-23.72
520,0.027999999,-7.81,-1.16,-6.98,-9.08,64.6,0.0,-8.85,66.26,-23.62
521,0.027999999,-7.9,-1.06,-7.38,-8.54,67.07,0.0,-9.16,66.6,-23.6
522,0.027999999,-7.92,-1.14,-7.28,-8.98,66.42,0.0,-9.48,66.94,-23.6
523,0.027999999,-7.93,-1.11,-7.2,-8.75,66.13,0.0,-9.62,67.33,-23.58
524,0.027,-7.98,-1.14,-7.45,-9.0,67.44,0.0,-9.75,67.59,-23.59
525,0.027999999,-7.99,-1.15,-7.29,-8.95,66.65,0.0,-9.9,67.84,-23.62
526,0.028999997,-8.02,-1.18,-7.38,-9.16,67.08,0.0,-10.0,68.05,-23.61
527,0.027,-7.97,-1.13,-7.5,-8.92,67.66,0.0,-10.13,68.23,-23.64
528,0.027999999,-8.12,-1.22,-7.59,-9.38,68.23,0.0,-10.43,68.54,-23.51
529,0.028999997,-7.96,-1.24,-7.79,-9.7,68.83,0.0,-10.72,68.95,-23.4
530,0.027,-8.03,-1.09,-7.75,-8.71,69.14,0.0,-10.73,69.27,-23.31
531,0.028999997,-8.11,-1.11,-7.86,-8.82,69.83,0.0,-10.72,69.61,-23.26
532,0.027999999,-8.03,-1.1,-7.75,-8.78,69.1,0.0,-10.65,69.89,-23.22
533,0.027,-8.03,-1.08,-7.81,-8.71,69.46,0.0,-10.64,70.21,-23.18
534,0.028999997,-8.07,-1.17,-7.9,-9.19,69.8,0.0,-10.99,70.47,-23.15
535,0.027999999,-7.99,-1.09,-8.16,-8.87,71.16,0.0,-11.07,70.82,-23.13
536,0.027999999,-8.03,-1.1,-7.89,-8.84,69.83,0.0,-11.09,71.02,-23.13
537,0.027999999,-8.15,-1.2,-8.15,-9.38,71.1,0.0,-10.96,71.29,-23.07
538,0.028999997,-8.14,-1.16,-8.1,-9.15,70.9,0.0,-10.98,71.55,-23.04
539,0.027,-8.1,-1.11,-8.18,-8.93,71.37,0.0,-10.87,71.78,-23.02
540,0.027999999,-8.22,-1.02,-8.1,-8.24,71.44,0.0,-10.43,71.99,-22.93
541,0.028999997,-8.17,-1.05,-8.14,-8.51,71.48,0.0,-10.1,72.33,-22.83
542,0.027,-8.15,-1.02,-8.28,-8.33,72.23,0.0,-9.99,72.62,-22.79
543,0.027999999,-8.19,-1.03,-8.42,-8.43,72.97,0.0,-9.91,72.94,-22.79
544,0.028999997,-8.15,-1.04,-8.46,-8.5,73.06,0.0,-10.09,73.25,-22.77
545,0.027,-8.14,-1.1,-8.54,-8.88,73.24,0.0,-10.16,73.55,-22.82
546,0.027999999,-8.2,-1.03,-8.67,-8.48,74.2,0.0,-10.08,73.82,-22.82
547,0.028999997,-8.13,-1.04,-8.56,-8.58,73.52,0.0,-10.02,74.09,-22.83
548,0.027,-8.21,-1.07,-8.82,-8.75,74.79,0.0,-9.98,74.33,-22.88
549,0.027999999,-8.23,-1.14,-8.57,-9.07,73.45,0.0,-9.96,74.48,-22.95
550,0.027999999,-8.28,-1.1,-8.86,-8.84,75.0,0.0,-9.99,74.72,-22.99
551,0.027999999,-8.27,-1.11,-8.67,-8.85,74.07,0.0,-9.92,74.9,-23.01
552,0.027999999,-8.29,-1.07,-8.71,-8.6,74.45,0.0,-9.84,75.12,-22.98
553,0.027,-8.29,-1.14,-8.85,-9.05,74.84,0.0,-9.62,75.34,-22.91
554,0.027999999,-8.3,-1.09,-8.78,-8.73,74.72,0.0,-9.57,75.57,-22.89
555,0.027999999,-8.24,-1.06,-8.95,-8.65,75.53,0.0,-9.45,75.94,-22.86
556,0.027999999,-8.27,-1.07,-9.17,-8.71,76.54,0.0,-9.19,76.31,-22.78
557,0.027999999,-8.3,-1.04,-9.14,-8.54,76.52,0.0,-9.01,76.61,-22.75
558,0.027999999,-8.31,-1.0,-9.02,-8.24,76.15,0.0,-9.03,76.99,-22.74
559,0.027,-8.28,-1.12,-9.2,-9.01,76.47,0.0,-9.2,77.36,-22.72
560,0.027999999,-8.25,-1.03,-9.32,-8.55,77.28,0.0,-9.18,77.7,-22.67
561,0.027999999,-8.32,-1.02,-9.29,-8.42,77.29,0.0,-9.21,77.95,-22.62
